1.26	0
2.52	0
3.78	0
5.04	0
6.3	0
7.56	2.85714
8.82	83.57143
10.08	1392.14286
11.34	10351.42857
12.6	34410.71429
13.86	62142.14286
15.12	77190.71429
16.38	81079.28571
17.64	81574.28571
18.9	81820.71429
20.16	81377.85714
21.42	80246.42857
22.68	79355
23.94	78174.28571
25.2	76217.14286
26.46	75145
27.72	74160
28.98	73725
30.24	72193.57143
31.5	71382.14286
32.76	70747.85714
34.02	70012.14286
35.28	69255.71429
36.54	68664.28571
37.8	67783.57143
39.06	67976.42857
40.32	67026.42857
41.58	66607.85714
42.84	66157.14286
44.1	65785.71429
45.36	64657.85714
46.62	64500.71429
47.88	63864.28571
49.14	63643.57143
50.4	62677.14286
51.66	61939.28571
52.92	61286.42857
54.18	61057.85714
55.44	60923.57143
56.7	60028.57143
57.96	59463.57143
59.22	59399.28571
60.48	59118.57143
61.74	58775.71429
63	58542.14286
64.26	58690.71429
65.52	58763.57143
66.78	58264.28571
68.04	58320.71429
69.3	57860
70.56	58080
71.82	58722.85714
73.08	58725
74.34	59163.57143
75.6	59240
76.86	59903.57143
78.12	60382.85714
79.38	60966.42857
80.64	61480
81.9	62227.14286
83.16	63193.57143
84.42	64320.71429
85.68	65486.42857
86.94	67098.57143
88.2	68535.71429
89.46	69712.14286
90.72	71510.71429
91.98	73586.42857
93.24	75526.42857
94.5	77971.42857
95.76	80752.85714
97.02	83758.57143
98.28	86451.42857
99.54	88167.85714
100.8	89610.71429
102.06	89600.71429
103.32	87895.71429
104.58	83530
105.84	77058.57143
107.1	69253.57143
108.36	60446.42857
109.62	50978.57143
110.88	43087.85714
112.14	36252.14286
113.4	30434.28571
114.66	26084.28571
115.92	22447.85714
117.18	19821.42857
118.44	17162.14286
119.7	15270.71429
120.96	13476.42857
122.22	11742.85714
123.48	10247.14286
124.74	8970.71429
126	7827.14286
127.26	6858.57143
128.52	5857.85714
129.78	5037.85714
131.04	4251.42857
132.3	3604.28571
133.56	2956.42857
134.82	2512.85714
136.08	2042.85714
137.34	1641.42857
138.6	1299.28571
139.86	1029.28571
141.12	810.71429
142.38	620
143.64	475.71429
144.9	339.28571
146.16	242.14286
147.42	171.42857
148.68	127.85714
149.94	98.57143
151.2	71.42857
152.46	66.42857
153.72	50.71429
154.98	52.85714
156.24	48.57143
157.5	45.71429
158.76	56.42857
160.02	47.85714
161.28	54.28571
162.54	55
163.8	55
165.06	47.85714
166.32	53.57143
167.58	37.85714
168.84	35
170.1	32.85714
171.36	33.57143
172.62	22.85714
173.88	22.85714
175.14	12.14286
176.4	10
177.66	12.85714
178.92	12.85714
180.18	6.42857
181.44	4.28571
182.7	3.57143
183.96	4.28571
185.22	1.42857
186.48	2.14286
187.74	2.14286
189	1.42857
190.26	1.42857
191.52	0.71429
192.78	0
194.04	0
195.3	0
196.56	0.71429
197.82	1.42857
199.08	0.71429
200.34	0
201.6	0
202.86	0
204.12	0
205.38	0
206.64	0
207.9	0
209.16	0
210.42	0
211.68	0
212.94	0
214.2	0
215.46	0
216.72	0
217.98	0
219.24	0
220.5	0
221.76	0
223.02	0
224.28	0
225.54	0
226.8	0
228.06	0
229.32	0
230.58	0
231.84	0
233.1	0
234.36	0
235.62	0
236.88	0
238.14	0
239.4	0
240.66	0
241.92	0
243.18	0
244.44	0
245.7	0
246.96	0
248.22	0
249.48	0
250.74	0
252	0
253.26	0
254.52	0
255.78	0
257.04	0
258.3	0
259.56	0
260.82	0
262.08	0
263.34	0
264.6	0
265.86	0
267.12	0
268.38	0
269.64	0
270.9	0
272.16	0
273.42	0
274.68	0
275.94	0
277.2	0
278.46	0
279.72	0
280.98	0
282.24	0
283.5	0
284.76	0
286.02	0
287.28	0
288.54	0
289.8	0
291.06	0
292.32	0
293.58	0
294.84	0
296.1	0
297.36	0
298.62	0
299.88	0
301.14	0
302.4	0
303.66	0
304.92	0
306.18	0
307.44	0
308.7	0
309.96	0
311.22	0
312.48	0
313.74	0
315	0
316.26	0
317.52	0
318.78	0
320.04	0
321.3	0
322.56	0
323.82	0
325.08	0
326.34	0
327.6	0
328.86	0
330.12	0
331.38	0
332.64	0
333.9	0
335.16	0
336.42	0
337.68	0
338.94	0
340.2	0
341.46	0
342.72	0
343.98	0
345.24	0
346.5	0
347.76	0
349.02	0
350.28	0
351.54	0
352.8	0
354.06	0
355.32	0
356.58	0
357.84	0
359.1	0
360.36	0
361.62	0
362.88	0
364.14	0
365.4	0
366.66	0
367.92	0
369.18	0
370.44	0
371.7	0
372.96	0
374.22	0
375.48	0
376.74	0
378	0
379.26	0
380.52	0
381.78	0
383.04	0
384.3	0
385.56	0
386.82	0
388.08	0
389.34	0
390.6	0
391.86	0
393.12	0
394.38	0
395.64	0
396.9	0
398.16	0
399.42	0
400.68	0
401.94	0
403.2	0
404.46	0
405.72	0
406.98	0
408.24	0
409.5	0
410.76	0
412.02	0
413.28	0
414.54	0
415.8	0
417.06	0
418.32	0
419.58	0
420.84	0
422.1	0
423.36	0
424.62	0
425.88	0
427.14	0
428.4	0
429.66	0
430.92	0
432.18	0
433.44	0
434.7	0
435.96	0
437.22	0
438.48	0
439.74	0
441	0
442.26	0
443.52	0
444.78	0
446.04	0
447.3	0
448.56	0
449.82	0
451.08	0
452.34	0
453.6	0
454.86	0
456.12	0
457.38	0
458.64	0
459.9	0
461.16	0
462.42	0
463.68	0
464.94	0
466.2	0
467.46	0
468.72	0
469.98	0
471.24	0
472.5	0
473.76	0
475.02	0
476.28	0
477.54	0
478.8	0
480.06	0
481.32	0
